Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 00:37:04.973991,1900-01-01 00:37:06.973991,منم سرم پایینه اینا دارن,"My head is down too, they are (doing something).",resignation,sadness,mild
1900-01-01 00:37:06.973991,1900-01-01 00:37:08.973991,نماده محصول,Product symbol,curiosity,neutral,neutral
1900-01-01 00:37:08.973991,1900-01-01 00:37:10.973991,حالا اگه اجازه بدین,"Now, if you allow me",politeness,neutral,neutral
1900-01-01 00:37:10.973991,1900-01-01 00:37:12.973991,من این پسرم,I am this boy,identification,neutral,neutral
1900-01-01 00:37:12.973991,1900-01-01 00:37:14.973991,به دومادی قبول کنم,Should I accept to be a groom?,uncertainty,fear,mild
1900-01-01 00:37:14.631995,1900-01-01 00:37:16.631995,ایشانله هرچی قسخت باشه,"God willing, no matter how hard it is",hope,happiness,mild
1900-01-01 00:37:16.631995,1900-01-01 00:37:18.631995,ایشانله نظر منو نمیخواد,He doesn't care about my opinion,rejection,sadness,moderate
1900-01-01 00:37:18.631995,1900-01-01 00:37:20.631995,ایشون میده، ایشون میده,"He gives, he gives",insistence,neutral,neutral
1900-01-01 00:37:20.631995,1900-01-01 00:37:22.631995,منم سرم باید,I also have to go.,resignation,sadness,mild
1900-01-01 00:37:22.631995,1900-01-01 00:37:24.631995,با حرف رفتن,Leaving with words,resignation,sadness,mild
1900-01-01 00:37:24.631995,1900-01-01 00:37:26.631995,وقت اززواجته,When did you marry her?,curiosity,neutral,neutral
1900-01-01 00:37:26.631995,1900-01-01 00:37:28.631995,آره دیگه,"Yeah, whatever",resignation,sadness,mild
1900-01-01 00:37:28.631995,1900-01-01 00:37:30.631995,راه رفتنی و باید رفت,"The path must be walked, and one must go.",acceptance,neutral,neutral
1900-01-01 00:37:30.631995,1900-01-01 00:37:32.631995,بله,Yes,acceptance,neutral,neutral
1900-01-01 00:37:32.631995,1900-01-01 00:37:34.631995,تو خود با خانومت,You yourself with your wife,confrontation,anger,mild
1900-01-01 00:37:34.631995,1900-01-01 00:37:36.631995,رفاقتی رابطتون,Your relationship is friendly.,friendship,happiness,mild
1900-01-01 00:37:36.631995,1900-01-01 00:37:38.631995,بله خیلی,"Yes, very much",affirmation,neutral,mild
1900-01-01 00:37:38.631995,1900-01-01 00:37:40.631995,خیلی هم خیلی دوستیم,"We are very, very good friends",affection,happiness,intense
1900-01-01 00:37:40.631995,1900-01-01 00:37:42.631995,هم خیلی رفیقیم,We are very close friends,affection,happiness,mild
1900-01-01 00:37:42.631995,1900-01-01 00:37:44.631995,هم دیگر را دوست داریم,We love each other,affection,happiness,moderate
1900-01-01 00:37:44.631995,1900-01-01 00:37:46.631995,هم زندگی ما خدا را شکر,"This is our life, thank God",gratitude,happiness,mild
1900-01-01 00:37:46.631995,1900-01-01 00:37:48.631995,زندگی خوبیه,Life is good,contentment,happiness,mild
1900-01-01 00:37:48.631995,1900-01-01 00:37:50.631995,رفاقت اگر رمز و رازشو به پیجمان بگی,If you tell Pijman the secret and mystery of friendship,curiosity,neutral,mild
1900-01-01 00:37:50.631995,1900-01-01 00:37:52.631995,شاید این اشتیاغ درش به وجود بیاد,Maybe this enthusiasm will arise in him/her,hope,happiness,mild
1900-01-01 00:37:52.631995,1900-01-01 00:37:54.631995,که,If,anticipation,neutral,neutral
1900-01-01 00:37:54.631995,1900-01-01 00:37:56.631995,حالا رفاقت,Now friendship,camaraderie,happiness,mild
1900-01-01 00:37:56.631995,1900-01-01 00:37:58.631995,آقا سامن واقعا آدم,Mr. Samen is really a person,judgment,neutral,neutral
1900-01-01 00:37:58.631995,1900-01-01 00:38:00.631995,یعنی خیلی خانواد دوسته,It means he is very family-oriented,affection,happiness,moderate
1900-01-01 00:38:00.631995,1900-01-01 00:38:02.631995,خیلی بچه دوسته,He/she really likes children,fondness,happiness,moderate
1900-01-01 00:38:02.631995,1900-01-01 00:38:04.631995,و خیلی برای خانوادش وقت میذار,And he spends a lot of time for his family,devotion,happiness,mild
1900-01-01 00:38:04.631995,1900-01-01 00:38:06.631995,و خیلی همه چیش در اختیار خانواده است,And a lot of everything is under the family's control,resignation,sadness,moderate
1900-01-01 00:38:06.631995,1900-01-01 00:38:08.631995,واقعا و این خیلی چیز مهم میده,"Really, and this gives something very important.",importance,neutral,mild
1900-01-01 00:38:08.631995,1900-01-01 00:38:10.631995,و حالا این که شما فهم بودین,And now that you understood,recognition,neutral,neutral
1900-01-01 00:38:10.631995,1900-01-01 00:38:12.631995,که وقت رفاقت داریم,When we have time for friendship,longing,happiness,mild
1900-01-01 00:38:12.631995,1900-01-01 00:38:14.631995,به خاطر که ما تو این 3-4-5 سال,Because in these 3-4-5 years,reflection,neutral,neutral
1900-01-01 00:38:14.631995,1900-01-01 00:38:16.631995,3 تا کار خوب بجلفو داشتیم,We had 3 good things to do in Bajelfoo,contentment,happiness,mild
1900-01-01 00:38:16.631995,1900-01-01 00:38:18.631995,تکزاسو داشتیم 2 تا,We had 2 Texas Hold'em games,recollection,neutral,neutral
1900-01-01 00:38:18.631995,1900-01-01 00:38:20.631995,و همش کناره هم بودیم,And we were always together.,nostalgia,happiness,mild
1900-01-01 00:38:20.631995,1900-01-01 00:38:22.631995,یعنی خیلی با هم کار داریم,It means we have a lot of work to do together,anticipation,neutral,moderate
1900-01-01 00:38:22.631995,1900-01-01 00:38:24.631995,کار دیگه هم کردیم,We also did something else,curiosity,neutral,neutral
1900-01-01 00:38:24.631995,1900-01-01 00:38:26.631995,ولی همشه در سال حتی دقیقا 3-4 ماهی کناره هم,"But always in the year, even exactly 3-4 months, we are together.",longing,sadness,mild
1900-01-01 00:38:26.631995,1900-01-01 00:38:28.631995,تو این سالهای 4-5 سالی که,In these 4-5 years that,reflection,neutral,neutral
1900-01-01 00:38:28.631995,1900-01-01 00:38:30.631995,اخیر بوده کناره هم بودیم,"Recently, we have been together.",closeness,happiness,mild
1900-01-01 00:38:31.631995,1900-01-01 00:38:33.631995,خدا را شکرم,Thank God,gratitude,happiness,mild
1900-01-01 00:38:33.631995,1900-01-01 00:38:35.631995,تا حالا تو رفاقت با هم,So far in our friendship together,reflection,neutral,neutral
1900-01-01 00:38:35.631995,1900-01-01 00:38:37.631995,اختلاف هم پردیم,We also argued,conflict,anger,moderate
1900-01-01 00:38:37.631995,1900-01-01 00:38:39.631995,فهمیدم,I understood,comprehension,neutral,neutral
1900-01-01 00:38:39.631995,1900-01-01 00:38:41.631995,طبیعه بلاخره شاید پیش اومده,"It's natural, maybe it has happened after all.",acceptance,neutral,mild
1900-01-01 00:38:41.631995,1900-01-01 00:38:43.631995,چیزی حضور زن ندارم ولی,"I don't have anything about the presence of a woman, but",uncertainty,neutral,mild
1900-01-01 00:38:43.631995,1900-01-01 00:38:45.631995,اعتمال داره مثلا دلخور,"It might be, for example, upset",uncertainty,sadness,mild
1900-01-01 00:38:45.631995,1900-01-01 00:38:47.631995,شده باشیم از هم,We may have become separated from each other,longing,sadness,mild
1900-01-01 00:38:47.631995,1900-01-01 00:38:49.631995,میگم الان چیزی یادم نیست,I'm saying I don't remember anything right now,confusion,sadness,mild
1900-01-01 00:38:49.631995,1900-01-01 00:38:51.631995,فوتبال,Football,neutrality,neutral,neutral
1900-01-01 00:38:51.631995,1900-01-01 00:38:53.631995,نه اونکه نه اومدیش,"No, that one, you didn't come.",disappointment,sadness,mild
1900-01-01 00:38:53.631995,1900-01-01 00:38:55.631995,شب خواب موندی,You overslept at night,regret,sadness,mild
1900-01-01 00:38:55.631995,1900-01-01 00:38:57.631995,آره نه اومدم,"Yeah, I didn't come",regret,sadness,mild
1900-01-01 00:38:57.631995,1900-01-01 00:38:59.631995,نه خواب نموندم,"No, I didn't oversleep",assurance,neutral,neutral
1900-01-01 00:39:00.631995,1900-01-01 00:39:02.631995,نه درو گفته بودی,You hadn't lied,trust,happiness,mild
1900-01-01 00:39:02.631995,1900-01-01 00:39:04.631995,نه اومده بود پول میخواست,"No, he had come to ask for money.",resentment,anger,moderate
1900-01-01 00:39:04.631995,1900-01-01 00:39:06.631995,من اینکه میشم چیستی,What am I becoming?,confusion,neutral,mild
1900-01-01 00:39:06.631995,1900-01-01 00:39:08.631995,پول را داده بودم به بازیکایی که بیان,I had given the money to the players to come,regret,sadness,mild
1900-01-01 00:39:08.631995,1900-01-01 00:39:10.631995,من نیت کرده بودم که,I had intended to,intention,neutral,neutral
1900-01-01 00:39:10.631995,1900-01-01 00:39:12.631995,برای چیز دیگرست نیت مهمه,"For something else, intention is important.",reflection,neutral,neutral
1900-01-01 00:39:12.631995,1900-01-01 00:39:14.631995,چجوری شد,How did it go?,curiosity,neutral,neutral
1900-01-01 00:39:14.631995,1900-01-01 00:39:16.631995,چجوری مطرح شد این اختلاف بینتون,How did this disagreement between you come up?,curiosity,neutral,mild
1900-01-01 00:39:16.631995,1900-01-01 00:39:18.631995,نه اصلا مطرح چه,"No, not at all, what is the point?",dismissal,disgust,mild
1900-01-01 00:39:18.631995,1900-01-01 00:39:20.631995,من برای تو میگم الان خودش مطرح هست,"I'm telling you, right now he/she is the one being talked about.",assertion,neutral,neutral
1900-01-01 00:39:20.631995,1900-01-01 00:39:22.631995,یک برای یوز ایرانی,One for the Iranian cheetah,support,happiness,mild
1900-01-01 00:39:22.631995,1900-01-01 00:39:24.631995,قرار بود یه بازی در,There was supposed to be a game in,disappointment,sadness,mild
1900-01-01 00:39:24.631995,1900-01-01 00:39:26.631995,کدوم شهر رفتیم,Which city did we go to,curiosity,neutral,mild
1900-01-01 00:39:26.631995,1900-01-01 00:39:28.631995,از حافظه من کمک نفر,Don't use my memory for help,rejection,anger,mild
1900-01-01 00:39:30.631995,1900-01-01 00:39:32.631995,بچه ها کدوم شهر رفتیم,"Guys, which city did we go to?",curiosity,neutral,mild
1900-01-01 00:39:32.631995,1900-01-01 00:39:34.631995,یک شهر رفتیم,We went to a city,reminiscence,neutral,neutral
1900-01-01 00:39:34.631995,1900-01-01 00:39:36.631995,یکی از شهر ایران,One of the cities of Iran,neutrality,neutral,neutral
1900-01-01 00:39:36.631995,1900-01-01 00:39:38.631995,کجا بودیم تو فوتبال میدونی راجبان,"Where were we in football, do you know about it?",curiosity,neutral,neutral
1900-01-01 00:39:38.631995,1900-01-01 00:39:40.631995,یکی از شهر ایران لفتیم برای یوز,We went to one of the cities of Iran for the cheetah,curiosity,neutral,mild
1900-01-01 00:39:40.631995,1900-01-01 00:39:42.631995,کجا فوتبال بازی کردیم,Where did we play football,curiosity,neutral,mild
1900-01-01 00:39:42.631995,1900-01-01 00:39:44.631995,یه بازی بکنیم,Let's play a game,playfulness,happiness,mild
1900-01-01 00:39:44.631995,1900-01-01 00:39:46.631995,آقای هماین خان شجریان بود,Mr. Homayoun was Mr. Shajarian,recognition,neutral,neutral
1900-01-01 00:39:46.631995,1900-01-01 00:39:48.631995,امیر جدیدی بود,It was Amir Jadidi,neutrality,neutral,neutral
1900-01-01 00:39:48.631995,1900-01-01 00:39:50.631995,محمد نوازی بود بهروز رهبریفر بود,"It was Mohammad Navazi, it was Behrouz Rahbarifar",recollection,neutral,neutral
1900-01-01 00:39:50.631995,1900-01-01 00:39:52.631995,اینای کلانگی رزای عزنی بود,These were the big complaints of Reza's sadness,lament,sadness,moderate
1900-01-01 00:39:52.631995,1900-01-01 00:39:54.631995,آقای اوجی بود و اینا داشتیم میرفتیم,Mr. Owji was there and we were going,recollection,neutral,neutral
1900-01-01 00:39:55.631995,1900-01-01 00:39:57.631995,سام گفت من سر فیلم برداریم,Sam said I am at my filming location,matter-of-factness,neutral,neutral
1900-01-01 00:39:57.631995,1900-01-01 00:39:59.631995,و نمیتونم شب بیام,And I can't come at night,regret,sadness,mild
1900-01-01 00:39:59.631995,1900-01-01 00:40:01.631995,من هم ده باریم بیلیتو جا به جا کردم,I also changed my ticket ten times,frustration,anger,moderate
1900-01-01 00:40:01.631995,1900-01-01 00:40:03.631995,گفتم باشه من برای تو صبح بیلیت نگهم,"I said okay, I'll keep the ticket for you in the morning.",accommodation,neutral,mild
1900-01-01 00:40:03.631995,1900-01-01 00:40:05.631995,هفته نیمه صبح,Midweek morning,calm,neutral,neutral
1900-01-01 00:40:05.631995,1900-01-01 00:40:07.631995,خیلی سخته منم شبکارم,"It's very hard, I also work night shifts.",exhaustion,sadness,moderate
1900-01-01 00:40:07.631995,1900-01-01 00:40:09.631995,باشه یه ضرب از سر فیلم برداریم میام,"Okay, I'll come straight from the beginning of the filming.",willingness,neutral,mild
1900-01-01 00:40:09.631995,1900-01-01 00:40:11.631995,چیست,What is it,curiosity,neutral,neutral
1900-01-01 00:40:11.631995,1900-01-01 00:40:13.631995,امیر جدیدی داشتیم,We had Amir Jadidi,nostalgia,sadness,mild
1900-01-01 00:40:13.631995,1900-01-01 00:40:15.631995,گفت سام فکر کن گفتم شبکاره,"He said, Sam, think. I said, it's a night job.",resignation,neutral,neutral
1900-01-01 00:40:15.631995,1900-01-01 00:40:17.631995,گفت شبکاره,He said 'شبکاره',confusion,neutral,neutral
1900-01-01 00:40:17.631995,1900-01-01 00:40:19.631995,پس الان چرا خونه رفیقای من مهمون هستیم,So why are we guests at my friends' house now?,confusion,surprise,moderate
1900-01-01 00:40:19.631995,1900-01-01 00:40:21.631995,گفتم سام گفت,"I said, Sam said",neutrality,neutral,neutral
1900-01-01 00:40:24.631995,1900-01-01 00:40:26.631995,خب بابا مرد هستم میگم خونه دوستای من,"Well dad, I'm a man, I said I'm at my friends' house",defensiveness,anger,moderate
1900-01-01 00:40:26.631995,1900-01-01 00:40:28.631995,امیر جدیدی گفت یه ضرب مهمونی بود,Amir Jadidi said it was a nonstop party,reminiscence,happiness,mild
